doc_id,file_name,disaster_type,section_title,content
doc_자연재난 행동요령 통합 가이드_77,자연재난 행동요령 통합 가이드,자연재난,주요 연락처,"- **재난신고**: 119
- **범죄신고**: 112
- **기상청**: 02-2181-0503
- **해양수산부**: 044-200-5617

---"
doc_자연재난 행동요령 통합 가이드_78,자연재난 행동요령 통합 가이드,자연재난,5. 해일,
doc_자연재난 행동요령 통합 가이드_79,자연재난 행동요령 통합 가이드,자연재난,# 평소 대비 요령,
doc_자연재난 행동요령 통합 가이드_80,자연재난 행동요령 통합 가이드,자연재난,기상정보 확인,"- TV나 라디오를 통한 기상상황이나 해일경보 등을 주의 깊게 청취합니다.
- 기상청의 해일 정보를 수시로 확인합니다."
doc_자연재난 행동요령 통합 가이드_81,자연재난 행동요령 통합 가이드,자연재난,대피장소 확인,"- 해안 저지대 주민은 비상상황 발생 시를 대비하여 대피장소 및 대피방법을 미리 알아둡니다.
- 대피 경로를 미리 확인해 둡니다."
doc_자연재난 행동요령 통합 가이드_82,자연재난 행동요령 통합 가이드,자연재난,연락체계 구축,"- 가까운 행정기관의 전화번호를 온 가족이 알 수 있는 곳에 둡니다.
- 이웃 간의 연락방법을 알아둡니다."
doc_자연재난 행동요령 통합 가이드_83,자연재난 행동요령 통합 가이드,자연재난,공사장 관리,"- 공사 중인 현장에서는 작업을 중지하고 기자재를 정리합니다.
- 떠내려가거나 파손될 우려가 있는 기자재들은 안전한 곳으로 이동시킵니다."
doc_자연재난 행동요령 통합 가이드_84,자연재난 행동요령 통합 가이드,자연재난,# 해일 경보 시 행동 요령,
doc_자연재난 행동요령 통합 가이드_85,자연재난 행동요령 통합 가이드,자연재난,신속한 대피,"- 기상청의 해일경보, 시·군·구청 또는 소방서의 대피명령이 있을 때 즉시 대피합니다.
- 해일이 밀려들 때 신속하게 높은 곳으로 이동합니다."
doc_자연재난 행동요령 통합 가이드_86,자연재난 행동요령 통합 가이드,자연재난,높은 곳으로 이동,"- 1층보다는 2층, 2층보다는 3층, 때에 따라서는 지붕이 안전합니다.
- 높은 곳으로 신속히 이동합니다."
doc_자연재난 행동요령 통합 가이드_87,자연재난 행동요령 통합 가이드,자연재난,안전한 건물로 이동,- 목조 주택은 떠내려갈 가능성이 있으니 벽돌이나 철근콘크리트 건물로 이동합니다.
doc_자연재난 행동요령 통합 가이드_88,자연재난 행동요령 통합 가이드,자연재난,안전한 지역으로 대피,"- 해안에 가까울수록 위험하므로 해일이 발생하면 해안에서 멀리 떨어진 급경사가 없고 지형이 높은 안전한 곳으로 이동합니다.
- 해안에서 멀리 떨어진 곳은 직접적인 파도의 영향이 없으므로 바닥에서 높이가 2~3m만 높아도 비교적 안전합니다."
doc_자연재난 행동요령 통합 가이드_89,자연재난 행동요령 통합 가이드,자연재난,# 해일 이후 행동 요령,
doc_자연재난 행동요령 통합 가이드_90,자연재난 행동요령 통합 가이드,자연재난,피해 상황 확인,"- 해안 지역의 피해 상황을 파악합니다.
- 구조가 필요한 사람들을 119에 신고합니다."
doc_자연재난 행동요령 통합 가이드_91,자연재난 행동요령 통합 가이드,자연재난,시설물 점검,"- 가정이나 건물의 구조적 안전을 확인합니다.
- 파손된 시설물을 관계 부서에 신고합니다."
doc_자연재난 행동요령 통합 가이드_92,자연재난 행동요령 통합 가이드,자연재난,위험 지역 접근 금지,"- 해안 주변의 불안정한 구조물에 접근하지 않습니다.
- 파손된 도로나 다리는 지나가지 않습니다."
doc_자연재난 행동요령 통합 가이드_93,자연재난 행동요령 통합 가이드,자연재난,정보 확인,"- 정부 안내방송을 계속 청취합니다.
- 근거 없는 유언비어에 주의합니다."
doc_자연재난 행동요령 통합 가이드_94,자연재난 행동요령 통합 가이드,자연재난,주요 연락처,"- **재난신고**: 119
- **범죄신고**: 112
- **기상청**: 02-2181-0503
- **해양수산부**: 044-200-5617

---"
doc_자연재난 행동요령 통합 가이드_95,자연재난 행동요령 통합 가이드,자연재난,6. 대설,
doc_자연재난 행동요령 통합 가이드_96,자연재난 행동요령 통합 가이드,자연재난,# 평소 대비 요령,
doc_자연재난 행동요령 통합 가이드_97,자연재난 행동요령 통합 가이드,자연재난,기상정보 확인,"- TV, 라디오, 인터넷 등을 통해 대설 관련 기상정보를 수시로 확인합니다."
doc_자연재난 행동요령 통합 가이드_98,자연재난 행동요령 통합 가이드,자연재난,고립 대비,"- 산간 고립 우려 지역에서는 식량, 연료 등 비상용품을 준비합니다."
doc_자연재난 행동요령 통합 가이드_99,자연재난 행동요령 통합 가이드,자연재난,시설물 점검,"- 눈이 많이 쌓인 가로수, 노후건축물, 비닐하우스 등의 안전을 확인합니다.
- 지붕의 눈 제거 계획을 세웁니다."
doc_자연재난 행동요령 통합 가이드_100,자연재난 행동요령 통합 가이드,자연재난,제설용품 준비,"- 스노체인, 염화칼슘, 삽 등 자동차 월동용품을 준비합니다.
- 제설도구를 준비해 둡니다."
doc_자연재난 행동요령 통합 가이드_101,자연재난 행동요령 통합 가이드,자연재난,비상용품 준비,"- 손전등, 배터리, 라디오를 준비합니다.
- 식수와 간편식을 준비해 둡니다."
doc_자연재난 행동요령 통합 가이드_102,자연재난 행동요령 통합 가이드,자연재난,# 대설 발생 시 행동 요령,
doc_자연재난 행동요령 통합 가이드_103,자연재난 행동요령 통합 가이드,자연재난,이동 제한,"- 가급적 외출을 자제합니다.
- 대중교통을 이용하되, 차량 운행 시에는 저속 운행하고 안전거리를 충분히 확보합니다."
doc_자연재난 행동요령 통합 가이드_104,자연재난 행동요령 통합 가이드,자연재난,제설작업 시 주의,"- 제설작업은 주간에, 2인 이상, 안전을 확보한 후 실시합니다.
- 지붕 올라가기 등 무리한 작업은 하지 않습니다."
doc_자연재난 행동요령 통합 가이드_105,자연재난 행동요령 통합 가이드,자연재난,차량 고립 시,"- 차량이 고립될 때는 119에 신고합니다.
- 차 안에서 TV, 라디오, 인터넷 등을 통해 기상 상황을 확인하며 구조를 기다립니다."
doc_자연재난 행동요령 통합 가이드_106,자연재난 행동요령 통합 가이드,자연재난,위험 시설물 주의,"- 눈이 많이 쌓인 가로수, 노후건축물, 비닐하우스 등 붕괴될 우려가 있는 시설물 근처는 접근하지 않습니다."
doc_자연재난 행동요령 통합 가이드_107,자연재난 행동요령 통합 가이드,자연재난,# 대설 이후 행동 요령,
doc_자연재난 행동요령 통합 가이드_108,자연재난 행동요령 통합 가이드,자연재난,피해 상황 확인,"- 주변의 피해 상황을 파악합니다.
- 파손된 시설물을 가까운 시·군·구청에 신고합니다."
doc_자연재난 행동요령 통합 가이드_109,자연재난 행동요령 통합 가이드,자연재난,제설 및 정리,"- 집 주변의 눈을 안전하게 제거합니다.
- 배수로가 눈으로 막히지 않도록 확인합니다."
doc_자연재난 행동요령 통합 가이드_110,자연재난 행동요령 통합 가이드,자연재난,교통 정상화,- 도로의 눈이 완전히 제거될 때까지 안전운전을 유지합니다.
doc_자연재난 행동요령 통합 가이드_111,자연재난 행동요령 통합 가이드,자연재난,정보 확인,"- 정부 안내방송을 청취합니다.
- 근거 없는 유언비어에 주의합니다."
doc_자연재난 행동요령 통합 가이드_112,자연재난 행동요령 통합 가이드,자연재난,주요 연락처,"- **재난신고**: 119
- **범죄신고**: 112
- **기상청**: 02-2181-0503

---"
doc_자연재난 행동요령 통합 가이드_113,자연재난 행동요령 통합 가이드,자연재난,7. 한파,
doc_자연재난 행동요령 통합 가이드_114,자연재난 행동요령 통합 가이드,자연재난,# 평소 대비 요령,
doc_자연재난 행동요령 통합 가이드_115,자연재난 행동요령 통합 가이드,자연재난,기상정보 확인,"- TV, 라디오, 인터넷 등을 통해 한파 관련 기상정보를 수시로 확인합니다.
- 한파 주의보 및 경보 기준을 미리 알아둡니다."
doc_자연재난 행동요령 통합 가이드_116,자연재난 행동요령 통합 가이드,자연재난,난방시설 점검,"- 보일러, 배관, 난방기구 등을 사전에 점검하고 정비합니다.
- 난방기구 사용 시 화재에 주의합니다."
doc_자연재난 행동요령 통합 가이드_117,자연재난 행동요령 통합 가이드,자연재난,동파방지 준비,"- 수도계량기, 보일러 배관 등 노출된 수도 관계시설을 헌 옷 등으로 보온합니다."
doc_자연재난 행동요령 통합 가이드_118,자연재난 행동요령 통합 가이드,자연재난,비상용품 준비,"- 손전등, 배터리, 라디오를 준비합니다.
- 생수를 준비하고, 생활용수는 욕조에 미리 받아 둡니다.
- 내복, 목도리, 모자, 장갑 등을 준비합니다."
doc_자연재난 행동요령 통합 가이드_119,자연재난 행동요령 통합 가이드,자연재난,자동차 준비,"- 부동액, 스노체인 등 월동용품을 준비합니다.
- 배터리 상태를 점검합니다."
doc_자연재난 행동요령 통합 가이드_120,자연재난 행동요령 통합 가이드,자연재난,# 한파 발생 시 행동 요령,
doc_자연재난 행동요령 통합 가이드_121,자연재난 행동요령 통합 가이드,자연재난,실외활동 제한,"- 노약자, 영유아 등을 위해 실내에 머물도록 합니다.
- 무리한 신체활동이나 장시간 야외활동은 피합니다."
doc_자연재난 행동요령 통합 가이드_122,자연재난 행동요령 통합 가이드,자연재난,보온 준비,"- 외출 시에는 동상에 걸리지 않도록 충분한 보온을 유지합니다.
- 모자, 목도리, 장갑, 발목 덮개 등을 착용합니다."
doc_자연재난 행동요령 통합 가이드_123,자연재난 행동요령 통합 가이드,자연재난,동파방지,"- 장기간 외출 시 온수를 약하게 틀어 동파를 방지합니다.
- 수도계량기 보온 상태를 재확인합니다."
doc_자연재난 행동요령 통합 가이드_124,자연재난 행동요령 통합 가이드,자연재난,난방 유지,"- 난방기구를 안전하게 사용합니다.
- 환기를 적절히 하면서 실내 온도를 유지합니다."
doc_자연재난 행동요령 통합 가이드_125,자연재난 행동요령 통합 가이드,자연재난,도로 안전,"- 도로가 얼 수 있으니 차에 스노체인 등 월동용품을 준비합니다.
- 저속 운행하고 안전거리를 충분히 확보합니다."
doc_자연재난 행동요령 통합 가이드_126,자연재난 행동요령 통합 가이드,자연재난,# 한파 이후 행동 요령,
doc_자연재난 행동요령 통합 가이드_127,자연재난 행동요령 통합 가이드,자연재난,동파 확인,"- 수도 동파 여부를 확인합니다.
- 동파된 경우 전문가에게 신고하고 해동 작업을 의뢰합니다."
doc_자연재난 행동요령 통합 가이드_128,자연재난 행동요령 통합 가이드,자연재난,난방시설 점검,"- 보일러와 배관의 손상 여부를 확인합니다.
- 필요한 보수 작업을 실시합니다."
doc_자연재난 행동요령 통합 가이드_129,자연재난 행동요령 통합 가이드,자연재난,피해 신고,"- 파손된 시설물을 관계 부서에 신고합니다.
- 건물 손상이 있을 때는 전문가의 진단을 받습니다."
doc_자연재난 행동요령 통합 가이드_130,자연재난 행동요령 통합 가이드,자연재난,정보 확인,"- 정부 안내방송을 청취합니다.
- 한파 주의 정보가 있을 때는 계속 주의를 유지합니다."
doc_자연재난 행동요령 통합 가이드_131,자연재난 행동요령 통합 가이드,자연재난,주요 연락처,"- **재난신고**: 119
- **범죄신고**: 112
- **기상청**: 02-2181-0503

---"
doc_자연재난 행동요령 통합 가이드_132,자연재난 행동요령 통합 가이드,자연재난,8. 낙뢰,
doc_자연재난 행동요령 통합 가이드_133,자연재난 행동요령 통합 가이드,자연재난,# 평소 대비 요령,
doc_자연재난 행동요령 통합 가이드_134,자연재난 행동요령 통합 가이드,자연재난,기상정보 확인,"- TV, 라디오, 인터넷 등을 통해 낙뢰 관련 기상정보를 수시로 확인합니다.
- 낙뢰 주의보 기준을 미리 알아둡니다."
doc_자연재난 행동요령 통합 가이드_135,자연재난 행동요령 통합 가이드,자연재난,전기시설 점검,"- 실내의 전기제품 배치를 안전하게 정리합니다.
- 번개 보호기기 설치 여부를 확인합니다."
doc_자연재난 행동요령 통합 가이드_136,자연재난 행동요령 통합 가이드,자연재난,야외활동 계획,"- 낙뢰 위험이 있는 활동(등산, 골프, 낚시 등)을 할 때는 기상 정보를 미리 확인합니다."
doc_자연재난 행동요령 통합 가이드_137,자연재난 행동요령 통합 가이드,자연재난,비상용품 준비,"- 손전등, 배터리, 라디오를 준비합니다."
doc_자연재난 행동요령 통합 가이드_138,자연재난 행동요령 통합 가이드,자연재난,# 낙뢰 예보 시 행동 요령,
doc_자연재난 행동요령 통합 가이드_139,자연재난 행동요령 통합 가이드,자연재난,외출 제한,"- 낙뢰 예보 시 외출을 삼가고, 외부에 있을 때는 안전한 곳으로 신속히 대피합니다."
doc_자연재난 행동요령 통합 가이드_140,자연재난 행동요령 통합 가이드,자연재난,안전한 장소로 대피,"- 자동차 안, 건물 안, 지하 등 안전한 곳으로 대피합니다.
- 노천 장소를 피합니다."
doc_자연재난 행동요령 통합 가이드_141,자연재난 행동요령 통합 가이드,자연재난,전기제품 차단,"- 전기제품의 플러그를 빼고, 1m 이상 거리를 유지합니다.
- 큰 물체(수도관, 금속 난방기 등)와의 접촉을 피합니다."
doc_자연재난 행동요령 통합 가이드_142,자연재난 행동요령 통합 가이드,자연재난,산악지역에서의 행동,- 산 위 암벽이나 키 큰 나무 밑은 위험하므로 낮은 자세로 안전한 곳으로 빨리 대피합니다.
doc_자연재난 행동요령 통합 가이드_143,자연재난 행동요령 통합 가이드,자연재난,야외활동 중,"- 등산용 스틱이나 우산 같이 긴 물건은 몸에서 멀리합니다.
- 골프, 낚시 등 야외활동 중 장비를 몸에서 떨어뜨리고, 안전한 곳으로 대피합니다."
doc_자연재난 행동요령 통합 가이드_144,자연재난 행동요령 통합 가이드,자연재난,평지에서의 행동,- 몸을 낮게 하고 물기가 없는 움푹 파인 곳으로 대피합니다.
doc_자연재난 행동요령 통합 가이드_145,자연재난 행동요령 통합 가이드,자연재난,30-30 안전규칙,"- **번개가 친 이후 30초 이내에 천둥이 울리면, 즉시 안전한 장소로 대피합니다.**
- **마지막 천둥소리가 난 후 30분 정도 더 기다린 후에 움직입니다.**"
doc_자연재난 행동요령 통합 가이드_146,자연재난 행동요령 통합 가이드,자연재난,# 낙뢰 이후 행동 요령,
doc_자연재난 행동요령 통합 가이드_147,자연재난 행동요령 통합 가이드,자연재난,부상자 처리,"- 낙뢰에 맞은 사람이 있으면 즉시 119에 신고합니다.
- 필요한 응급처치를 실시합니다."
doc_자연재난 행동요령 통합 가이드_148,자연재난 행동요령 통합 가이드,자연재난,전기시설 점검,"- 건물의 전기시설 손상 여부를 확인합니다.
- 손상된 경우 전문가에게 신고합니다."
doc_자연재난 행동요령 통합 가이드_149,자연재난 행동요령 통합 가이드,자연재난,화재 확인,"- 낙뢰로 인한 화재 위험이 있는지 확인합니다.
- 의심되는 경우 119에 신고합니다."
doc_자연재난 행동요령 통합 가이드_150,자연재난 행동요령 통합 가이드,자연재난,정보 확인,- 정부 안내방송을 청취합니다.
doc_자연재난 행동요령 통합 가이드_151,자연재난 행동요령 통합 가이드,자연재난,주요 연락처,"- **재난신고**: 119
- **범죄신고**: 112
- **기상청**: 02-2181-0503

---"
doc_자연재난 행동요령 통합 가이드_152,자연재난 행동요령 통합 가이드,자연재난,9. 가뭄,
doc_자연재난 행동요령 통합 가이드_153,자연재난 행동요령 통합 가이드,자연재난,# 평소 대비 요령,
doc_자연재난 행동요령 통합 가이드_154,자연재난 행동요령 통합 가이드,자연재난,물 사용 습관 개선,"- 일상생활에서 물을 절약하는 습관을 들입니다.
- 재활용 가능한 물(세탁물 헹굼물 등)을 모아 재사용합니다."
doc_자연재난 행동요령 통합 가이드_155,자연재난 행동요령 통합 가이드,자연재난,물 저장 시설 점검,"- 우물, 저수지 등의 수위를 점검합니다.
- 빗물 집수 시설을 점검하고 정비합니다."
doc_자연재난 행동요령 통합 가이드_156,자연재난 행동요령 통합 가이드,자연재난,농업 용수 준비,"- 농촌지역에서는 가뭄 대비 용수 공급 계획을 세웁니다.
- 관개시설의 점검과 정비를 실시합니다."
doc_자연재난 행동요령 통합 가이드_157,자연재난 행동요령 통합 가이드,자연재난,기상정보 확인,"- TV, 라디오, 인터넷 등을 통해 가뭄 관련 정보를 수시로 확인합니다."
doc_자연재난 행동요령 통합 가이드_158,자연재난 행동요령 통합 가이드,자연재난,# 가뭄 발생 시 행동 요령,
doc_자연재난 행동요령 통합 가이드_159,자연재난 행동요령 통합 가이드,자연재난,물 절약,"- 일상생활에서 물의 사용을 줄입니다.
- 불필요한 물 사용을 최소화합니다."
doc_자연재난 행동요령 통합 가이드_160,자연재난 행동요령 통합 가이드,자연재난,농사 관리,"- 농사에 피해가 나지 않도록 용수 배분 계획을 세웁니다.
- 관계 기관의 물 배분 지시를 따릅니다."
doc_자연재난 행동요령 통합 가이드_161,자연재난 행동요령 통합 가이드,자연재난,가축 관리,"- 가축의 음수 시설을 점검합니다.
- 필요한 물을 충분히 공급합니다."
doc_자연재난 행동요령 통합 가이드_162,자연재난 행동요령 통합 가이드,자연재난,산불 예방,"- 가뭄 시 산불 위험이 높으므로 산불 예방에 주의합니다.
- 야외 불 피우기를 피합니다."
doc_자연재난 행동요령 통합 가이드_163,자연재난 행동요령 통합 가이드,자연재난,# 가뭄 이후 행동 요령,
doc_자연재난 행동요령 통합 가이드_164,자연재난 행동요령 통합 가이드,자연재난,농산물 피해 확인,"- 가뭄으로 인한 농산물 피해를 파악합니다.
- 피해가 있으면 관계 기관에 신고합니다."
doc_자연재난 행동요령 통합 가이드_165,자연재난 행동요령 통합 가이드,자연재난,수자원 복구,"- 우물, 저수지 등의 수위가 회복되는지 확인합니다.
- 필요시 용수 공급 정상화를 모니터링합니다."
doc_자연재난 행동요령 통합 가이드_166,자연재난 행동요령 통합 가이드,자연재난,정부 지원 신청,"- 가뭄 피해가 있었다면 정부 지원을 신청합니다.
- 관계 부서와 연락하여 필요한 지원을 받습니다."
doc_자연재난 행동요령 통합 가이드_167,자연재난 행동요령 통합 가이드,자연재난,정보 확인,"- 정부 안내방송을 청취합니다.
- 가뭄 관련 정보를 계속 확인합니다."
doc_자연재난 행동요령 통합 가이드_168,자연재난 행동요령 통합 가이드,자연재난,주요 연락처,"- **재난신고**: 119
- **범죄신고**: 112
- **기상청**: 02-2181-0503
- **농림축산식품부**: 044-201-1474

---"
doc_자연재난 행동요령 통합 가이드_169,자연재난 행동요령 통합 가이드,자연재난,10. 폭염,
doc_자연재난 행동요령 통합 가이드_170,자연재난 행동요령 통합 가이드,자연재난,# 평소 대비 요령,
doc_자연재난 행동요령 통합 가이드_171,자연재난 행동요령 통합 가이드,자연재난,기상정보 확인,"- TV, 라디오, 인터넷 등을 통해 무더위와 폭염 기상상황을 수시로 확인합니다.
- 주변 사람들과 함께 정보를 공유합니다."
doc_자연재난 행동요령 통합 가이드_172,자연재난 행동요령 통합 가이드,자연재난,건강 관리,"- 저체온증 등 한랭질환의 증상과 가까운 병원 연락처를 파악해 둡니다.
- 어린이, 노약자, 심뇌혈관질환자 등 취약계층은 특별히 관심을 가집니다."
doc_자연재난 행동요령 통합 가이드_173,자연재난 행동요령 통합 가이드,자연재난,주거시설 점검,"- 냉방시설(에어컨, 선풍기 등)을 점검하고 정비합니다.
- 냉방기기의 실내 온도 설정을 확인합니다."
doc_자연재난 행동요령 통합 가이드_174,자연재난 행동요령 통합 가이드,자연재난,비상용품 준비,"- 해열제, 생리식염수, 보온용 담요 등을 준비합니다.
- 충분한 수분과 음료를 준비해 둡니다."
doc_자연재난 행동요령 통합 가이드_175,자연재난 행동요령 통합 가이드,자연재난,# 폭염 발생 시 행동 요령,
doc_자연재난 행동요령 통합 가이드_176,자연재난 행동요령 통합 가이드,자연재난,실외활동 제한,"- 야외활동을 최대한 자제합니다.
- 특히 오후 2시~5시 가장 더운 시간대는 외출을 피합니다."
doc_자연재난 행동요령 통합 가이드_177,자연재난 행동요령 통합 가이드,자연재난,수분 섭취,"- 술이나 카페인이 들어간 음료보다는 물을 많이 마십니다.
- 시원한 음료를 천천히 마십니다."
doc_자연재난 행동요령 통합 가이드_178,자연재난 행동요령 통합 가이드,자연재난,실내 활동,"- 실내에서 휴식을 취합니다.
- 냉방시설이 있는 곳을 이용합니다."
doc_자연재난 행동요령 통합 가이드_179,자연재난 행동요령 통합 가이드,자연재난,얇은 복장,"- 밝은 색 얇은 옷을 입습니다.
- 통풍이 잘 되는 옷을 선택합니다."
doc_자연재난 행동요령 통합 가이드_180,자연재난 행동요령 통합 가이드,자연재난,체온 조절,"- 찬물로 목욕이나 샤워를 합니다.
- 몸을 차게 유지하는 활동을 합니다."
doc_자연재난 행동요령 통합 가이드_181,자연재난 행동요령 통합 가이드,자연재난,전력 소비 절감,"- 냉방기기 사용을 적절히 조절합니다.
- 불필요한 전기 사용을 줄입니다."
doc_자연재난 행동요령 통합 가이드_182,자연재난 행동요령 통합 가이드,자연재난,# 폭염 이후 행동 요령,
doc_자연재난 행동요령 통합 가이드_183,자연재난 행동요령 통합 가이드,자연재난,건강 상태 확인,"- 가족과 이웃의 건강 상태를 확인합니다.
- 폭염으로 인한 질환 증상이 있으면 병원을 방문합니다."
doc_자연재난 행동요령 통합 가이드_184,자연재난 행동요령 통합 가이드,자연재난,노약자 확인,"- 노약자, 독거노인 등의 안전 여부를 확인합니다.
- 필요한 도움을 제공합니다."
doc_자연재난 행동요령 통합 가이드_185,자연재난 행동요령 통합 가이드,자연재난,시설물 점검,"- 폭염으로 인한 시설물 피해를 확인합니다.
- 손상된 시설물을 관계 부서에 신고합니다."
doc_자연재난 행동요령 통합 가이드_186,자연재난 행동요령 통합 가이드,자연재난,정보 확인,"- 정부 안내방송을 청취합니다.
- 폭염 주의 정보가 있을 때는 계속 주의를 유지합니다."
doc_자연재난 행동요령 통합 가이드_187,자연재난 행동요령 통합 가이드,자연재난,주요 연락처,"- **재난신고**: 119
- **범죄신고**: 112
- **기상청**: 02-2181-0503
- **보건복지부**: 044-202-2652

---"
doc_자연재난 행동요령 통합 가이드_188,자연재난 행동요령 통합 가이드,자연재난,11. 지진,
doc_자연재난 행동요령 통합 가이드_189,자연재난 행동요령 통합 가이드,자연재난,# 평소 대비 요령,
doc_자연재난 행동요령 통합 가이드_190,자연재난 행동요령 통합 가이드,자연재난,집 안에서의 안전을 확보합니다,"- 탁자 아래와 같이 집 안에서 대피할 수 있는 안전한 대피 공간을 미리 파악해 둡니다.
- 유리창이나 넘어지기 쉬운 가구 주변 등 위험한 위치를 확인해 두고 지진 발생 시 가까이 가지 않도록 합니다.
- 깨진 유리 등에 다치지 않도록 두꺼운 실내화를 준비해 둡니다.
- 화재를 일으킬 수 있는 난로나 위험물은 주의하여 관리합니다."
doc_자연재난 행동요령 통합 가이드_191,자연재난 행동요령 통합 가이드,자연재난,집 안에서 떨어지기 쉬운 물건을 고정합니다,"- 가구나 가전제품이 흔들릴 때 넘어지지 않도록 고정해 둡니다.
- 텔레비전, 꽃병 등 떨어질 수 있는 물건은 높은 곳에 두지 않도록 합니다.
- 그릇장 안의 물건들이 쏟아지지 않도록 문을 고정해 둡니다.
- 창문 등의 유리 부분은 필름을 붙여 유리가 파손되지 않도록 합니다."
doc_자연재난 행동요령 통합 가이드_192,자연재난 행동요령 통합 가이드,자연재난,집을 안전하게 관리합니다,"- 가스 및 전기를 미리 점검합니다.
- 건물이나 담장은 수시로 점검하고, 위험한 부분은 안전하게 수리합니다.
- 건물의 균열을 발견하면 전문가에게 문의하여 보수하고 보강합니다."
doc_자연재난 행동요령 통합 가이드_193,자연재난 행동요령 통합 가이드,자연재난,평상시 가족회의를 통하여 위급한 상황에 대비합니다,"- 가스 및 전기를 차단하는 방법을 알아 둡니다.
- 머물고 있는 곳 주위의 넓은 공간 등 대피할 수 있는 장소를 알아 둡니다.
- 비상시 가족과 만날 곳과 연락할 방법을 정해 둡니다.
- 응급처치하는 방법을 반복적으로 훈련하여 익혀 둡니다."
doc_자연재난 행동요령 통합 가이드_194,자연재난 행동요령 통합 가이드,자연재난,평소 비상용품을 잘 준비해 둡니다,"- 지진에 대비하여 비상용품을 준비해 두고, 보관 장소와 사용방법을 알아 둡니다.
- 지진 발생 시 화재가 발생할 수 있으니 소화기를 준비해 두고, 사용방법을 알아 둡니다."
doc_자연재난 행동요령 통합 가이드_195,자연재난 행동요령 통합 가이드,자연재난,# 지진 발생 시 행동 요령,
doc_자연재난 행동요령 통합 가이드_196,자연재난 행동요령 통합 가이드,자연재난,지진으로 흔들릴 때는?,"- 지진으로 흔들리는 동안은 탁자 아래로 들어가 몸을 보호하고, 탁자 다리를 꼭 잡습니다."
doc_자연재난 행동요령 통합 가이드_197,자연재난 행동요령 통합 가이드,자연재난,흔들림이 멈췄을 때는?,"- 흔들림이 멈추면 전기와 가스를 차단하고, 문을 열어 출구를 확보합니다."
doc_자연재난 행동요령 통합 가이드_198,자연재난 행동요령 통합 가이드,자연재난,건물 밖으로 나갈 때는?,"- 건물 밖으로 나갈 때에는 계단을 이용하여 신속하게 이동합니다. (엘리베이터 사용 금지)
- 엘리베이터 안에 있을 경우에는 모든 층의 버튼을 눌러 먼저 열리는 층에서 내립니다."
doc_자연재난 행동요령 통합 가이드_199,자연재난 행동요령 통합 가이드,자연재난,건물 밖으로 나왔을 때는?,"- 건물 밖에서는 가방이나 손으로 머리를 보호하며, 건물과 거리를 두고 주위를 살피며 대피합니다."
doc_자연재난 행동요령 통합 가이드_200,자연재난 행동요령 통합 가이드,자연재난,대피 장소를 찾을 때는?,- 떨어지는 물건에 유의하며 신속하게 운동장이나 공원 등 넓은 공간으로 대피합니다.(차량 이용 금지)
doc_자연재난 행동요령 통합 가이드_201,자연재난 행동요령 통합 가이드,자연재난,대피 장소에 도착한 후에는?,- 라디오나 공공기관의 안내 방송 등 올바른 정보에 따라 행동합니다.
doc_자연재난 행동요령 통합 가이드_202,자연재난 행동요령 통합 가이드,자연재난,장소에 따른 행동 요령,"**집안에 있을 경우**
- 탁자 아래로 들어가 몸을 보호합니다.
- 흔들림이 멈추면 전기와 가스를 차단하고 문을 열어 출구를 확보한 후, 밖으로 나갑니다.

**집밖에 있을 경우**
- 떨어지는 물건에 대비하여 가방이나 손으로 머리를 보호하며, 건물과 거리를 두고 운동장이나 공원 등 넓은 공간으로 대피합니다.

**엘리베이터에 있을 경우**
- 모든 층의 버튼을 눌러 가장 먼저 열리는 층에서 내린 후 계단을 이용합니다.

**학교에 있을 경우**
- 책상 아래로 들어가 책상 다리를 꼭 잡습니다.
- 흔들림이 멈추면 질서를 지키며 운동장으로 대피합니다.

**백화점, 마트에 있을 경우**
- 진열장에서 떨어지는 물건으로부터 몸을 보호하고, 계단이나 기둥 근처로 이동합니다.
- 흔들림이 멈추면 밖으로 대피합니다.

**극장·경기장에 있을 경우**
- 흔들림이 멈출 때까지 가방 등 소지품으로 몸을 보호하면서 자리에 있다가, 안내에 따라 침착하게 대피합니다.

**전철을 타고 있을 경우**
- 손잡이나 기둥을 잡아 넘어지지 않도록 합니다.
- 전철이 멈추면 안내에 따라 행동합니다.

**운전을 하고 있는 경우**
- 비상등을 켜고 서서히 속도를 줄여 도로 오른쪽에 차를 세우고, 라디오의 정보를 잘 들으면서 키를 꽂아 두고 대피합니다.

**산이나 바다에 있을 경우**
- 산사태, 절벽 붕괴에 주의하고 안전한 곳으로 대피합니다.
- 해안에서 지진해일 특보가 발령되면 높은 곳으로 이동합니다."
doc_자연재난 행동요령 통합 가이드_203,자연재난 행동요령 통합 가이드,자연재난,# 지진 대피 후 행동 요령,
doc_자연재난 행동요령 통합 가이드_204,자연재난 행동요령 통합 가이드,자연재난,가족의 상황과 부상자를 살펴보고 즉시 구조 요청을 합니다,"- 흔들림이 멈추면 함께 있는 가족끼리 부상이 없는지 집에 위험이 없는지 확인합니다.
- 부상자가 있으면 이웃과 서로 협력하여 응급처치하고 소방서(119) 등 구조구급기관에 신고합니다."
